mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,476.7143726348877,86.98892593383789,312.1471405029297
mps-uncap,0.9,562.9482269287109,132.74407386779785,506.305456161499
mps-uncap,1.0,1705.3883075714111,4518.926382064819,3557.8463077545166
mps-uncap,0.5,118.34073066711426,28.56731414794922,134.42730903625488
mps-uncap,0.6,180.0684928894043,35.803794860839844,126.21045112609863
mps-uncap,0.7,235.28480529785156,46.58007621765137,211.20500564575195
mps-uncap,0.1,60.08124351501465,17.297744750976562,38.26165199279785
mps-uncap,0.2,98.10471534729004,17.217397689819336,57.80315399169922
mps-uncap,0.3,99.04670715332031,21.043777465820312,65.67621231079102
mps-uncap,0.4,111.6323471069336,27.450084686279297,91.62735939025879
