mode,load,0_alexnet-8,1_mobilenet_v3_large-4,2_resnet101-2
mps-uncap,1.0,1.6148090362548828,5.04612922668457,9.832978248596191
mig,1.0,2.032756805419922,5.03087043762207,9.552001953125
