mode,load,0_alexnet-8,1_mobilenet_v3_large-4,2_resnet101-2
mps-uncap,1.0,1.1467933654785156,4.726171493530273,8.980274200439453
mig,1.0,1.7807483673095703,4.849672317504883,9.246110916137695
