mode,load,0_alexnet-8,1_mobilenet_v3_large-4,2_resnet101-2
mps-uncap,1.0,14.52946662902832,10.849714279174805,19.14811134338379
mig,1.0,16.599178314208984,17.061948776245117,22.171497344970703
