mode,load,0_alexnet-8,1_mobilenet_v3_large-4,2_resnet101-2
mps-uncap,1.0,1.1470317840576172,4.726409912109375,8.980512619018555
mig,1.0,1.7809867858886719,4.849672317504883,9.246349334716797
