mode,load,0_alexnet-8,1_mobilenet_v3_large-4,2_resnet101-2
mps-uncap,1.0,1.6148090362548828,5.045890808105469,9.83285903930664
mig,1.0,2.0325183868408203,5.03087043762207,9.551763534545898
