mode,load,0_alexnet-8,1_mobilenet_v3_large-4,2_resnet101-2
mps-uncap,1.0,14.529228210449219,10.849714279174805,19.14811134338379
mig,1.0,16.598939895629883,17.061710357666016,22.171497344970703
