mode,load,0_densenet201-32,1_efficientnet_b5-8,2_vgg19-16
mps-uncap,0.8,1075.7982730865479,405.85803985595703,230.02934455871582
mps-uncap,0.9,1311.3360404968262,1528.5921096801758,1138.3452415466309
mps-uncap,1.0,9037.71424293518,7164.082288742065,4182.847023010254
mps-uncap,0.5,144.10018920898438,111.01603507995605,75.08015632629395
mps-uncap,0.6,271.9764709472656,167.4821376800537,112.96796798706055
mps-uncap,0.7,378.1867027282715,277.3144245147705,157.73344039916992
mps-uncap,0.1,94.14362907409668,50.09126663208008,36.069393157958984
mps-uncap,0.2,89.78390693664551,51.04422569274902,51.43904685974121
mps-uncap,0.3,115.06986618041992,92.57388114929199,64.85295295715332
mps-uncap,0.4,108.92605781555176,80.74069023132324,55.71770668029785
