mode,load,0_densenet201-32,1_efficientnet_b5-8,2_vgg19-16
mps-uncap,0.8,29.015779495239258,15.378236770629883,11.600732803344727
mps-uncap,0.9,40.93813896179199,15.163421630859375,11.853933334350586
mps-uncap,1.0,61.506032943725586,16.293764114379883,11.823892593383789
mps-uncap,0.5,28.38873863220215,15.346050262451172,11.52944564819336
mps-uncap,0.6,28.647184371948242,15.123367309570312,11.44266128540039
mps-uncap,0.7,28.525352478027344,14.83297348022461,11.588811874389648
mps-uncap,0.1,30.452489852905273,17.3947811126709,11.577129364013672
mps-uncap,0.2,28.360605239868164,15.580177307128906,11.551380157470703
mps-uncap,0.3,28.603315353393555,15.608787536621094,11.42263412475586
mps-uncap,0.4,28.39040756225586,15.21611213684082,11.398792266845703
