mode,load,0_densenet201-32,1_efficientnet_b5-8,2_vgg19-16
mps-uncap,0.8,117.39635467529297,80.21926879882812,23.81730079650879
mps-uncap,0.9,118.71767044067383,82.17906951904297,27.991533279418945
mps-uncap,1.0,128.65853309631348,85.79611778259277,26.052474975585938
mps-uncap,0.5,113.88945579528809,70.09363174438477,24.0633487701416
mps-uncap,0.6,111.9987964630127,79.88309860229492,24.47223663330078
mps-uncap,0.7,116.11795425415039,79.48184013366699,31.397342681884766
mps-uncap,0.1,92.1638011932373,50.070762634277344,28.948068618774414
mps-uncap,0.2,89.72930908203125,50.98772048950195,24.684906005859375
mps-uncap,0.3,115.02909660339355,59.11111831665039,22.920608520507812
mps-uncap,0.4,108.91008377075195,77.28362083435059,34.204721450805664
