mode,load,0_densenet201-32,1_efficientnet_b5-8,2_vgg19-16
mps-uncap,0.8,123.73471260070801,60.840725898742676,31.289339065551758
mps-uncap,0.9,302.2491931915283,204.10120487213135,218.9810276031494
mps-uncap,1.0,3076.2643814086914,3703.7084102630615,2137.617826461792
mps-uncap,0.5,49.73733425140381,23.907899856567383,14.354228973388672
mps-uncap,0.6,59.29994583129883,29.860973358154297,16.778230667114258
mps-uncap,0.7,83.92977714538574,40.23408889770508,22.345781326293945
mps-uncap,0.1,41.23067855834961,31.774282455444336,13.076186180114746
mps-uncap,0.2,36.02170944213867,27.662158012390137,12.938737869262695
mps-uncap,0.3,41.419029235839844,26.865720748901367,12.930870056152344
mps-uncap,0.4,41.98336601257324,24.67954158782959,13.712406158447266
