mode,load,0_densenet201-32,1_efficientnet_b5-8,2_vgg19-16
mps-uncap,0.8,109.38713550567627,73.19302558898926,18.29147338867188
mps-uncap,0.9,111.99860572814941,75.71043968200684,19.234180450439453
mps-uncap,1.0,124.0236759185791,76.99470520019531,19.316434860229492
mps-uncap,0.5,71.06893062591554,38.61489295959473,15.753698348999023
mps-uncap,0.6,92.13166236877444,51.04737281799318,16.631293296813965
mps-uncap,0.7,104.1428804397583,67.84367561340332,17.61937141418457
mps-uncap,0.1,50.13566017150879,37.43267059326172,18.732476234436035
mps-uncap,0.2,52.430009841918945,35.60941219329834,15.321135520935059
mps-uncap,0.3,60.43491363525393,32.92427062988281,15.170478820800781
mps-uncap,0.4,64.24660682678224,40.71383476257325,15.442848205566406
