mode,load,0_densenet201-32,1_efficientnet_b5-8,2_vgg19-16
mps-uncap,0.8,967.8981304168701,334.5952033996582,213.5472297668457
mps-uncap,0.9,1203.5274505615234,1474.607229232788,1120.574951171875
mps-uncap,1.0,8916.41092300415,7140.388965606689,4165.632247924805
mps-uncap,0.5,100.23617744445801,55.34625053405762,60.77885627746582
mps-uncap,0.6,171.40746116638184,100.99315643310547,96.93026542663574
mps-uncap,0.7,266.62230491638184,204.2677402496338,138.6587619781494
mps-uncap,0.1,51.53369903564453,21.011829376220703,22.141218185424805
mps-uncap,0.2,23.298025131225586,19.156694412231445,39.32046890258789
mps-uncap,0.3,64.5456314086914,52.81949043273926,48.130035400390625
mps-uncap,0.4,54.854631423950195,58.78949165344238,43.38979721069336
