mode,load,0_mobilenet_v2-32,1_resnet152-32,2_squeezenet1_0-4,3_vgg13-4
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
