mode,load,0_densenet169-8,1_mobilenet_v2-4,2_resnet18-4
mps-uncap,0.8,17.666983604431152,4.289865493774414,2.7446746826171875
mps-uncap,0.9,17.849349975585938,4.351902008056641,2.4129867553710938
mps-uncap,1.0,17.42720603942871,4.203081130981445,2.7025222778320312
mps-uncap,0.5,18.227148056030273,4.314780235290527,2.753782272338867
mps-uncap,0.6,18.175363540649414,4.611515998840332,2.427339553833008
mps-uncap,0.7,17.66378879547119,4.438638687133789,2.7132034301757812
mps-uncap,0.1,30.853939056396484,9.801244735717773,4.678964614868164
mps-uncap,0.2,19.839000701904297,7.572793960571291,4.304313659667969
mps-uncap,0.3,19.09346580505371,5.1084280014038095,3.374814987182617
mps-uncap,0.4,18.088245391845703,4.586219787597656,2.9291629791259783
