mode,load,0_densenet169-8,1_mobilenet_v2-4,2_resnet18-4
mps-uncap,0.8,0.01239776611328125,0.012159347534179688,0.0095367431640625
mps-uncap,0.9,0.015497207641601562,0.011682510375976562,0.009298324584960938
mps-uncap,1.0,0.016450881958007812,0.012874603271484375,0.010967254638671875
mps-uncap,0.5,0.010251998901367188,0.009298324584960938,0.009059906005859375
mps-uncap,0.6,0.012159347534179688,0.010967254638671875,0.008821487426757812
mps-uncap,0.7,0.01239776611328125,0.011682510375976562,0.009059906005859375
mps-uncap,0.1,0.012874603271484375,0.011682510375976562,0.013113021850585938
mps-uncap,0.2,0.01239776611328125,0.010967254638671875,0.011205673217773438
mps-uncap,0.3,0.012159347534179688,0.009298324584960938,0.009775161743164062
mps-uncap,0.4,0.010251998901367188,0.009298324584960938,0.00858306884765625
