mode,load,0_densenet169-8,1_mobilenet_v2-4,2_resnet18-4
mps-uncap,0.8,3212.2599840164185,11015.491795539856,22.549200057983402
mps-uncap,0.9,10471.69466018677,15881.127452850342,114.12568092346191
mps-uncap,1.0,13226.327037811277,20427.499485015873,3634.506988525391
mps-uncap,0.5,42.15226173400879,21.632671356201172,4.119634628295898
mps-uncap,0.6,94.024658203125,452.05581188201904,5.075025558471679
mps-uncap,0.7,273.5149860382081,6223.322939872742,10.851407051086428
mps-uncap,0.1,14.002919197082523,7.432699203491212,2.6320695877075204
mps-uncap,0.2,13.977766036987306,6.7538261413574245,3.126001358032228
mps-uncap,0.3,20.518589019775394,6.9696903228759775,2.803039550781251
mps-uncap,0.4,27.201986312866214,10.294437408447266,3.0712604522705083
