mode,load,0_densenet169-8,1_mobilenet_v2-4,2_resnet18-4
mps-uncap,0.8,3734.7793579101562,12290.706872940063,97.37706184387207
mps-uncap,0.9,11707.464933395386,17628.146171569824,169.633150100708
mps-uncap,1.0,14903.188943862915,22528.48243713379,4013.153076171875
mps-uncap,0.5,134.14978981018066,71.55179977416992,19.546985626220703
mps-uncap,0.6,258.9547634124756,648.761510848999,21.67987823486328
mps-uncap,0.7,471.58050537109375,6817.91090965271,41.2440299987793
mps-uncap,0.1,53.788185119628906,35.30454635620117,15.924692153930664
mps-uncap,0.2,59.53073501586914,28.249740600585938,20.256757736206055
mps-uncap,0.3,141.9227123260498,31.836748123168945,15.165567398071289
mps-uncap,0.4,105.5138111114502,38.75303268432617,19.132137298583984
