mode,load,0_densenet169-8,1_mobilenet_v2-4,2_resnet18-4
mps-uncap,0.8,3229.4131755828857,11019.668054580688,24.881291389465343
mps-uncap,0.9,10488.98358345032,15885.333013534548,116.32771492004395
mps-uncap,1.0,13243.40419769287,20431.575679779056,3636.5295410156255
mps-uncap,0.5,59.71341133117676,25.705575942993164,6.447362899780273
mps-uncap,0.6,111.47093772888184,456.3141345977784,7.237005233764647
mps-uncap,0.7,291.0389184951782,6227.584099769592,13.052105903625492
mps-uncap,0.1,32.23156929016113,16.242647171020508,6.919455528259279
mps-uncap,0.2,31.349849700927738,12.563562393188482,6.619644165039065
mps-uncap,0.3,38.20385932922363,11.30990982055664,5.5164813995361355
mps-uncap,0.4,44.224119186401374,14.429807662963867,5.420207977294922
