mode,load,0_densenet169-8,1_mobilenet_v2-4,2_resnet18-4
mps-uncap,0.8,18.763399124145508,4.557173252105713,3.6456060409545894
mps-uncap,0.9,18.78418922424316,5.0826454162597665,3.105907440185546
mps-uncap,1.0,18.56851577758789,4.416942596435547,3.362417221069336
mps-uncap,0.5,19.436273574829098,4.812455177307128,4.130544662475587
mps-uncap,0.6,19.350528717041016,5.139989852905272,3.393840789794921
mps-uncap,0.7,18.556816577911377,5.046780109405518,4.12888765335083
mps-uncap,0.1,32.039122581481934,10.093603134155272,4.96121883392334
mps-uncap,0.2,28.142189979553248,9.28884506225586,4.66507911682129
mps-uncap,0.3,20.221281051635746,7.27174520492554,4.12198066711426
mps-uncap,0.4,19.51427459716797,5.456447601318359,4.060940742492679
