mode,load,0_densenet169-8,1_mobilenet_v2-4,2_resnet18-4
mps-uncap,0.8,17.00615882873535,4.142522811889648,1.9609928131103516
mps-uncap,0.9,17.34185218811035,4.128932952880859,1.9643306732177734
mps-uncap,1.0,17.474651336669922,4.091978073120117,1.973867416381836
mps-uncap,0.5,16.97850227355957,3.972291946411133,1.9488334655761719
mps-uncap,0.6,17.09890365600586,4.03904914855957,1.9450187683105469
mps-uncap,0.7,16.836881637573242,4.126548767089844,1.9452571868896484
mps-uncap,0.1,17.09747314453125,4.13060188293457,2.3317337036132812
mps-uncap,0.2,16.843080520629883,3.995656967163086,1.959085464477539
mps-uncap,0.3,17.085790634155273,4.0950775146484375,1.9106864929199219
mps-uncap,0.4,16.637563705444336,4.026651382446289,1.9292831420898438
