mode,load,0_vgg16-4,1_densenet201-32,2_vgg11-8
mps-uncap,1.0,12.086725234985353,101.35166645050049,7.8228235244750985
mig,1.0,7.4367523193359375,88.33315372467041,12.293219566345215
