mode,load,0_squeezenet1_0-4,1_squeezenet1_0-4,2_squeezenet1_0-4,3_squeezenet1_0-4
mig,0.1,4.021167755126953,4.086971282958984,4.051923751831055,5.368709564208984
mig,0.2,4.028081893920898,3.930807113647461,3.9746761322021484,5.39088249206543
mig,0.3,3.763914108276367,3.7331581115722656,3.711223602294922,5.420684814453125
mig,0.4,3.0374526977539062,3.0689239501953125,3.0710697174072266,5.414247512817383
mig,0.5,3.065347671508789,3.099679946899414,3.096342086791992,5.461215972900391
mig,0.6,3.1108856201171875,3.130197525024414,3.1418800354003906,5.531549453735352
mig,0.7,3.1347274780273438,3.1630992889404297,3.1583309173583984,5.557775497436523
mig,0.8,3.0622482299804688,3.0884742736816406,3.084421157836914,5.467891693115234
mig,0.9,2.7132034301757812,2.7382373809814453,2.7344226837158203,5.10716438293457
mig,1.0,2.760648727416992,2.7751922607421875,2.774953842163086,5.161523818969727
