mode,load,0_squeezenet1_0-4,1_squeezenet1_0-4,2_squeezenet1_0-4,3_squeezenet1_0-4
mig,0.1,2.955913543701172,3.015756607055664,2.989530563354492,5.114316940307617
mig,0.2,2.949237823486328,2.99072265625,2.9900074005126953,5.171537399291992
mig,0.3,2.705097198486328,2.7370452880859375,2.742767333984375,5.0868988037109375
mig,0.4,2.6879310607910156,2.7294158935546875,2.7208328247070312,5.0601959228515625
mig,0.5,2.6781558990478516,2.7167797088623047,2.716541290283203,5.057811737060547
mig,0.6,2.6428699493408203,2.674579620361328,2.6750564575195312,5.024433135986328
mig,0.7,2.6497840881347656,2.683877944946289,2.684354782104492,5.027532577514648
mig,0.8,2.6557445526123047,2.718210220336914,2.7124881744384766,5.053997039794922
mig,0.9,2.6891231536865234,2.721548080444336,2.7158260345458984,5.060672760009766
mig,1.0,2.997875213623047,3.1371116638183594,3.0732154846191406,5.075693130493164
