mode,load,0_squeezenet1_0-4,1_squeezenet1_0-4,2_squeezenet1_0-4,3_squeezenet1_0-4
mig,0.1,4.230785369873047,4.298210144042969,4.269552230834961,5.621433258056641
mig,0.2,4.221439361572266,4.120850563049316,4.168510437011719,5.708146095275879
mig,0.3,4.041194915771484,4.029226303100586,3.9906024932861337,5.773162841796875
mig,0.4,3.405332565307617,3.4347057342529297,3.434419631958008,5.776619911193848
mig,0.5,3.4401416778564453,3.4720897674560547,3.4749507904052734,5.848169326782227
mig,0.6,3.5141468048095703,3.545475006103516,3.547191619873047,5.911111831665039
mig,0.7,3.5681724548339844,3.6119461059570312,3.6024570465087895,5.983328819274902
mig,0.8,3.4926414489746094,3.5104751586914062,3.5066604614257812,5.962324142456056
mig,0.9,3.2247543334960933,3.22573184967041,3.238296508789063,5.777120590209961
mig,1.0,3.1599998474121094,3.1723976135253906,3.1748771667480473,5.736303329467774
