mode,load,0_vgg13-2,1_vgg13-2,2_vgg13-2,3_vgg13-2
mig,0.1,5.36799430847168,5.415916442871094,5.414247512817383,11.136293411254883
mig,0.2,5.355596542358398,5.395412445068359,5.382776260375977,11.094331741333008
mig,0.3,5.327343940734863,5.347728729248047,5.335092544555664,11.039137840270996
mig,0.4,5.290389060974121,5.303621292114258,5.295038223266602,10.963678359985352
mig,0.5,5.2337646484375,5.256414413452148,5.253314971923828,10.938167572021484
mig,0.6,5.194664001464844,5.247354507446289,5.226612091064453,10.926008224487305
mig,0.7,5.2051544189453125,5.234718322753906,5.223274230957031,10.920524597167969
mig,0.8,5.20634651184082,5.226850509643555,5.231380462646484,10.926008224487305
mig,0.9,5.213737487792969,5.251884460449219,5.249261856079102,10.960102081298828
mig,1.0,5.261421203613281,5.283832550048828,5.293607711791992,11.026144027709961
