mode,load,0_vgg13-2,1_vgg13-2,2_vgg13-2,3_vgg13-2
mig,0.1,8.68678092956543,10.411977767944336,11.601448059082031,17.454147338867188
mig,0.2,11.070728302001953,14.203071594238281,14.201164245605469,28.884410858154297
mig,0.3,15.191078186035156,20.28632164001465,14.614105224609375,48.37155342102051
mig,0.4,21.91448211669922,25.45309066772461,27.801036834716797,55.735111236572266
mig,0.5,30.40337562561035,35.58039665222168,28.699636459350586,56.3809871673584
mig,0.6,36.23151779174805,35.27998924255371,30.066490173339844,83.35232734680176
mig,0.7,67.82317161560059,49.92556571960449,46.990394592285156,119.93145942687988
mig,0.8,72.5553035736084,72.784423828125,83.59527587890625,149.57475662231445
mig,0.9,105.11231422424316,107.63001441955566,143.3088779449463,204.30636405944824
mig,1.0,379.4701099395752,586.280345916748,482.93256759643555,573.3978748321533
