mode,load,0_resnet152-16,1_resnet152-2,2_vgg19-16
mps-uncap,0.8,241.29903793334967,190.75016021728516,150.06631135940552
mps-uncap,0.9,496.4814162254343,338.5695815086364,211.2542200088501
mps-uncap,1.0,1969.0316390991209,3447.2228240966797,1141.695785522461
mps-uncap,0.5,81.20477199554416,52.18233823776237,41.7449378967285
mps-uncap,0.6,109.04056310653704,70.93596935272241,50.64535140991211
mps-uncap,0.7,216.79238080978476,123.02291393280063,68.66881847381589
mps-uncap,0.1,24.831252098083496,29.943780899047848,19.257705211639404
mps-uncap,0.2,35.751128196716316,27.1554470062256,22.056412696838372
mps-uncap,0.3,44.904751777648926,36.30787372589106,30.403752326965314
mps-uncap,0.4,63.463797569274895,44.82359886169433,35.97548961639406
