mode,load,0_resnet152-16,1_resnet152-2,2_vgg19-16
mps-uncap,0.8,66.6663408279419,48.984718322753906,14.101719856262207
mps-uncap,0.9,64.70410823822021,54.9609899520874,14.652299880981445
mps-uncap,1.0,66.0320520401001,56.170654296875,15.183687210083008
mps-uncap,0.5,39.0617847442627,29.28471565246582,12.86735534667969
mps-uncap,0.6,55.31032085418703,32.85477161407471,13.245344161987305
mps-uncap,0.7,60.981154441833496,45.71950435638428,13.73295783996582
mps-uncap,0.1,21.59609794616701,18.523597717285156,10.814523696899414
mps-uncap,0.2,25.188136100769047,20.170259475708008,11.118626594543457
mps-uncap,0.3,28.316521644592285,24.001264572143548,11.940217018127441
mps-uncap,0.4,35.662555694580085,25.969862937927246,12.598133087158203
