mode,load,0_resnet152-16,1_resnet152-2,2_vgg19-16
mps-uncap,0.8,176.6347408294679,150.52881240844744,136.1692762374878
mps-uncap,0.9,440.69559097290136,300.792441368103,196.42409324646
mps-uncap,1.0,1905.2039766311643,3397.470960617066,1128.0067539215086
mps-uncap,0.5,45.55569648742662,29.85560417175289,28.691816329955998
mps-uncap,0.6,64.9147367477419,48.19348812103278,37.46914863586426
mps-uncap,0.7,171.54887914657616,82.53802061080934,54.850134849548155
mps-uncap,0.1,0.1278352737426762,13.189172744750975,8.559856414794922
mps-uncap,0.2,11.057276725769048,10.277776718139657,10.572850704193112
mps-uncap,0.3,15.488483905792206,16.44651889801022,19.395687580108635
mps-uncap,0.4,34.518594741821275,25.054359436035153,23.851141929626465
