mode,load,0_resnet152-16,1_resnet152-2,2_vgg19-16
mps-uncap,0.8,186.81471055000725,32.199112362699665,926.7301934533199
mps-uncap,0.9,222.00312407007206,34.3303525640768,979.4806154644056
mps-uncap,1.0,229.73741054233147,39.28803522680847,1132.6514445690798
mps-uncap,0.5,118.05797038337249,19.020367110822214,539.3598464488676
mps-uncap,0.6,137.9417320922009,24.191673777860196,676.5216236369647
mps-uncap,0.7,170.49866298867377,26.520089429262843,799.4083009268514
mps-uncap,0.1,22.188596702602993,4.234274297495961,113.25131316611599
mps-uncap,0.2,47.412234799794525,6.807136866158879,229.45752468445937
mps-uncap,0.3,65.35101151399827,11.8289203284386,339.831007640506
mps-uncap,0.4,95.03210213185727,16.960883395113743,430.419117930429
