mode,load,0_densenet121-4,1_efficientnet_b6-4,2_vgg13-8
mps-uncap,0.8,14.217615127563477,21.1637020111084,4.930257797241211
mps-uncap,0.9,20.722389221191406,31.577467918395996,5.180835723876953
mps-uncap,1.0,26.15642547607422,36.19503974914551,5.406856536865234
mps-uncap,0.5,14.367818832397461,17.702221870422363,4.6138763427734375
mps-uncap,0.6,13.65351676940918,17.52471923828125,4.6215057373046875
mps-uncap,0.7,13.043880462646484,18.903017044067383,4.785299301147461
mps-uncap,0.1,16.74783229827881,23.5898494720459,4.505634307861328
mps-uncap,0.2,16.68405532836914,21.727323532104492,4.503726959228516
mps-uncap,0.3,16.83783531188965,18.346786499023438,4.517793655395508
mps-uncap,0.4,16.086578369140625,18.45383644104004,4.531741142272949
