mode,load,0_densenet121-4,1_efficientnet_b6-4,2_vgg13-8
mps-uncap,0.8,19.33002471923828,30.220746994018555,8.347511291503906
mps-uncap,0.9,26.84950828552246,51.528334617614746,14.937639236450195
mps-uncap,1.0,202.9726505279541,444.70489025115967,306.6749572753906
mps-uncap,0.5,16.13306999206543,19.228696823120117,5.066156387329102
mps-uncap,0.6,15.834331512451172,20.500540733337402,5.47027587890625
mps-uncap,0.7,16.249895095825195,24.648427963256836,6.8950653076171875
mps-uncap,0.1,16.980767250061035,23.724794387817383,4.573345184326172
mps-uncap,0.2,16.887664794921875,23.619890213012695,4.577875137329102
mps-uncap,0.3,17.312288284301758,19.629478454589844,4.686832427978516
mps-uncap,0.4,17.0137882232666,19.38772201538086,4.861950874328613
