mode,load,0_densenet121-4,1_efficientnet_b6-4,2_vgg13-8
mps-uncap,0.8,120.13394072696319,86.32869418644293,1108.4812686464602
mps-uncap,0.9,127.41416084074385,99.15238481137696,1279.4265303243612
mps-uncap,1.0,147.2337070676358,108.01064926075293,1450.6667925335228
mps-uncap,0.5,74.51303982863476,57.1446655795636,717.6337967824513
mps-uncap,0.6,82.73363710197084,63.87968789827747,872.7726571645052
mps-uncap,0.7,101.83965521981388,74.11649928785852,1016.9632927360195
mps-uncap,0.1,15.565385546813731,11.429361072957102,145.02867947792978
mps-uncap,0.2,29.365242341419684,21.654550344556295,290.46931079355244
mps-uncap,0.3,48.612961727905486,34.02343193327317,427.50689927026787
mps-uncap,0.4,60.94337785484741,45.065446825089026,566.7280985353607
