mode,load,0_densenet121-4,1_efficientnet_b6-4,2_vgg13-8
mps-uncap,0.8,95.5871200561524,126.12496376037579,38.55632305145259
mps-uncap,0.9,169.24645423889152,256.520118713379,70.6385898590088
mps-uncap,1.0,921.1105489730837,1922.6983904838564,567.19482421875
mps-uncap,0.5,38.841342926025405,53.720316886901834,18.216981887817376
mps-uncap,0.6,45.17927169799794,62.92906045913686,23.918080329895016
mps-uncap,0.7,56.105298995971665,78.86349678039512,26.179928779602054
mps-uncap,0.1,30.340161323547363,43.15205574035642,8.416562080383299
mps-uncap,0.2,32.74435997009277,41.440591812133775,11.223974227905275
mps-uncap,0.3,35.65923690795894,46.12554550170898,12.986640930175778
mps-uncap,0.4,35.12741565704346,51.26397609710686,15.125584602355957
