mode,load,0_densenet121-4,1_efficientnet_b6-4,2_vgg13-8
mps-uncap,0.8,154.63995933532715,213.78350257873535,52.934885025024414
mps-uncap,0.9,251.70636177062988,300.46987533569336,115.10181427001953
mps-uncap,1.0,1022.0918655395508,2078.5741806030273,628.5943984985352
mps-uncap,0.5,62.49523162841797,65.0641918182373,25.211095809936523
mps-uncap,0.6,63.10462951660156,86.07840538024902,45.58086395263672
mps-uncap,0.7,93.19519996643066,105.32617568969727,62.71672248840332
mps-uncap,0.1,31.88633918762207,50.775766372680664,12.22848892211914
mps-uncap,0.2,40.25888442993164,44.027090072631836,21.819591522216797
mps-uncap,0.3,45.247554779052734,66.84136390686035,21.253585815429688
mps-uncap,0.4,44.08597946166992,73.80056381225586,22.968292236328125
