mode,load,0_alexnet-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,5.652666091918945,14.542148113250732,8.418102264404308
mps-uncap,0.9,5.762481689453127,13.280353546142578,8.198127746582031
mps-uncap,1.0,6.015586853027345,13.652586936950682,8.34743022918701
mps-uncap,0.5,6.091899871826174,13.955359458923338,7.913284301757811
mps-uncap,0.6,6.176393032073973,13.824946880340578,8.027105331420898
mps-uncap,0.7,5.658435821533211,14.572534561157227,8.44724178314209
mps-uncap,0.1,4.747879505157473,14.501466751098636,8.614158630371092
mps-uncap,0.2,5.165200233459473,12.525606155395492,7.479355335235595
mps-uncap,0.3,5.506052970886214,13.20070266723633,7.680301666259761
mps-uncap,0.4,5.737042427062988,13.590435981750488,7.883739471435553
