mode,load,0_alexnet-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,23.58384132385255,105.46493768692012,57.74450778961185
mps-uncap,0.9,60.273408889770636,619.0033411979673,335.27351379394537
mps-uncap,1.0,717.5549149513246,5603.255200386047,6900.940833091736
mps-uncap,0.5,9.489183425903322,26.288986206054616,18.589038848876942
mps-uncap,0.6,12.046725749969463,35.087034702301025,23.410558700561523
mps-uncap,0.7,14.557361602783221,53.31558227539064,34.766316413879395
mps-uncap,0.1,5.613398551940934,15.753765106201179,10.82331657409668
mps-uncap,0.2,6.6497707366943315,15.422677993774414,10.221896171569812
mps-uncap,0.3,7.435078620910618,17.240605354309086,12.161216735839822
mps-uncap,0.4,8.084738254547128,20.901770591735843,14.868688583374034
