mode,load,0_alexnet-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,8.571386337280273,37.81929016113281,26.311779022216797
mps-uncap,0.9,22.162914276123047,352.3693561553957,188.62628936767578
mps-uncap,1.0,615.0531768798828,4734.060525894165,6138.994312286377
mps-uncap,0.5,2.1825790405273446,7.116460800170898,5.356097221374518
mps-uncap,0.6,3.486919403076178,10.594844818115236,7.736110687255864
mps-uncap,0.7,4.525184631347656,20.66235542297363,13.614463806152344
mps-uncap,0.1,0.04780292510986328,0.04730224609375001,0.05125999450683594
mps-uncap,0.2,0.06222724914550781,1.5597343444824219,1.6445159912109384
mps-uncap,0.3,1.0546207427978525,2.907896041870118,2.990627288818358
mps-uncap,0.4,1.4370679855346682,5.423164367675781,3.9741992950439453
