mode,load,0_alexnet-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,40.158748626708984,136.55734062194824,78.887939453125
mps-uncap,0.9,84.17582511901855,661.7116928100586,400.5625247955322
mps-uncap,1.0,753.9405822753906,5657.593250274658,6966.658592224121
mps-uncap,0.5,14.985084533691406,35.56680679321289,27.483701705932617
mps-uncap,0.6,16.0977840423584,50.83155632019043,33.586740493774414
mps-uncap,0.7,22.609472274780273,74.30648803710938,52.37221717834473
mps-uncap,0.1,4.076480865478516,9.846210479736328,9.13095474243164
mps-uncap,0.2,7.97581672668457,12.610673904418945,16.854047775268555
mps-uncap,0.3,9.157419204711914,14.687299728393555,13.669729232788086
mps-uncap,0.4,9.469747543334961,27.352333068847656,18.521785736083984
