mode,load,0_alexnet-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,2.8944015502929688,10.539531707763672,5.234241485595703
mps-uncap,0.9,3.425121307373047,11.902451515197754,5.961179733276367
mps-uncap,1.0,3.557562828063965,12.15660572052002,6.145954132080078
mps-uncap,0.5,1.840829849243164,6.933450698852539,4.183530807495117
mps-uncap,0.6,2.2159814834594727,7.93910026550293,4.40669059753418
mps-uncap,0.7,2.4738311767578125,9.253621101379395,4.821538925170898
mps-uncap,0.1,1.8013715744018555,7.383584976196289,4.241466522216797
mps-uncap,0.2,1.7299652099609375,6.909847259521484,4.115819931030273
mps-uncap,0.3,1.7061233520507812,6.860256195068359,4.099130630493164
mps-uncap,0.4,1.6930103302001953,6.882190704345703,4.095315933227539
