mode,load,0_alexnet-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,44.292449951171875,148.74982833862305,85.15667915344238
mps-uncap,0.9,87.80431747436523,674.4654178619385,407.2248935699463
mps-uncap,1.0,758.6405277252197,5670.133590698242,6972.965240478516
mps-uncap,0.5,18.566608428955078,40.465593338012695,31.137943267822266
mps-uncap,0.6,21.860599517822266,58.85887145996094,39.667606353759766
mps-uncap,0.7,25.411367416381836,86.68971061706543,56.458234786987305
mps-uncap,0.1,11.348485946655273,19.903898239135742,14.626741409301758
mps-uncap,0.2,10.13040542602539,19.422531127929688,21.251916885375977
mps-uncap,0.3,13.067245483398438,28.406143188476562,17.765522003173828
mps-uncap,0.4,12.482881546020508,36.002159118652344,23.397445678710938
