mode,load,0_alexnet-8,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,1.0247230529785156,4.4651031494140625,3.4236907958984375
mps-uncap,0.9,1.1436939239501953,4.715204238891602,3.547191619873047
mps-uncap,1.0,1.2292861938476562,4.96983528137207,3.5600662231445312
mps-uncap,0.5,1.1124610900878906,4.363059997558594,3.421783447265625
mps-uncap,0.6,1.0945796966552734,4.39453125,3.4160614013671875
mps-uncap,0.7,1.0590553283691406,4.569292068481445,3.4122467041015625
mps-uncap,0.1,1.1527538299560547,4.73785400390625,3.505229949951172
mps-uncap,0.2,1.1105537414550781,4.467010498046875,3.4682750701904297
mps-uncap,0.3,1.1150836944580078,4.398345947265625,3.4275054931640625
mps-uncap,0.4,1.1065006256103516,4.44483757019043,3.4062862396240234
