mode,load,0_inception_v3-16,1_efficientnet_b7-8,2_resnet101-8
mps-uncap,1.0,19.063663482666016,31.663036346435547,18.991947174072266
mig,1.0,12.12770938873291,49.00155067443848,19.456148147583008
