mode,load,0_efficientnet_b7-32,1_efficientnet_b7-32,2_efficientnet_b7-32,3_efficientnet_b7-32
mig,0.1,186.98946952819824,187.42687225341797,343.97993087768555,361.76021099090576
mig,0.2,385.1300001144409,346.886830329895,424.9910330772402,553.7756419181824
mig,0.3,365.25610923767084,456.8219089508054,553.1372308731076,1132.3390293121329
mig,0.4,489.7292995452881,620.1760768890381,656.219084262848,977.9916667938234
mig,0.5,925.4892468452451,596.6017246246341,789.3109178543099,1363.605799674987
mig,0.6,901.167631149292,1207.3488736152644,1014.96946811676,1687.6216506958
mig,0.7,1489.810061454772,2262.644562721253,1112.3779892921445,1981.3037109374998
mig,0.8,5972.92909860611,2988.2090210914607,1637.0874118804936,3254.1054630279546
mig,0.9,2576.7915153503413,3572.2782778739925,3169.603567123412,8962.235918045044
mig,1.0,10076.610364913942,6961.1857676506015,5351.967206001282,7167.69154548645
