mode,load,0_efficientnet_b7-32,1_efficientnet_b7-32,2_efficientnet_b7-32,3_efficientnet_b7-32
mig,0.1,181.2727451324463,181.58376216888428,182.16514587402344,359.7903251647949
mig,0.2,182.0521354675293,181.97524547576904,182.74617195129395,359.13729667663574
mig,0.3,182.12294578552246,182.08885192871094,182.5706958770752,360.1107597351074
mig,0.4,186.74969673156738,182.89613723754883,182.76464939117432,361.1631393432617
mig,0.5,239.46034908294678,227.0677089691162,208.68384838104248,426.04517936706543
mig,0.6,301.0601997375488,292.2863960266113,295.8950996398926,551.9070625305176
mig,0.7,360.98790168762207,457.25011825561523,435.90641021728516,735.346794128418
mig,0.8,1963.9276266098022,1127.5279521942139,602.724552154541,1307.5761795043945
mig,0.9,1353.3564805984497,1548.7326383590698,1626.2354850769043,4269.7014808654785
mig,1.0,4383.4710121154785,4198.332667350769,2726.9608974456787,4613.179683685303
