mode,load,0_efficientnet_b7-32,1_efficientnet_b7-32,2_efficientnet_b7-32,3_efficientnet_b7-32
mig,0.1,185.0450038909912,186.37194633483887,184.28773880004883,361.05823516845703
mig,0.2,182.60972499847412,182.9451560974121,183.46076011657715,360.70992946624756
mig,0.3,183.6596965789795,183.23726654052734,183.4918737411499,361.95268630981445
mig,0.4,183.3151340484619,183.52246284484863,183.97400379180908,361.55803203582764
mig,0.5,183.52758884429932,183.50281715393066,183.94827842712402,362.116003036499
mig,0.6,183.69412422180176,183.910870552063,184.1378688812256,362.03646659851074
mig,0.7,185.03522872924805,185.25934219360352,185.28003692626953,364.86310958862305
mig,0.8,188.6474847793579,188.81678581237793,188.79809379577637,365.404748916626
mig,0.9,189.3104076385498,189.6428108215332,189.57080841064453,367.7591800689697
mig,1.0,187.31122016906738,187.56873607635498,188.08584213256836,368.2950019836426
