mode,load,0_efficientnet_b7-32,1_efficientnet_b7-32,2_efficientnet_b7-32,3_efficientnet_b7-32
mig,0.1,180.70507049560547,181.0300350189209,181.6864013671875,358.3705425262451
mig,0.2,180.86719512939453,179.5809268951416,181.40006065368652,358.0775260925293
mig,0.3,180.8321475982666,181.03814125061035,181.2915802001953,358.09922218322754
mig,0.4,180.77611923217773,180.95707893371582,181.41627311706543,356.3652038574219
mig,0.5,178.9090633392334,179.40902709960938,179.46410179138184,356.5335273742676
mig,0.6,178.8616180419922,179.35729026794434,179.6259880065918,357.0706844329834
mig,0.7,179.98409271240234,179.78596687316895,179.86512184143066,356.7934036254883
mig,0.8,181.1199188232422,179.7776222229004,179.6400547027588,356.90832138061523
mig,0.9,181.07271194458008,181.60104751586914,181.71358108520508,359.2972755432129
mig,1.0,179.43406105041504,179.23998832702637,182.50584602355957,358.94298553466797
