mode,load,0_efficientnet_b6-8,1_resnet18-32,2_resnet34-16
mps-uncap,0.8,86.92587852478029,33.65677595138551,38.81483078002934
mps-uncap,0.9,177.74043083190904,108.12796354293828,72.5379347801209
mps-uncap,1.0,780.1255559921261,327.34769105911255,319.8354959487917
mps-uncap,0.5,26.729402542114247,12.005555629730232,11.358928680419929
mps-uncap,0.6,51.42737627029409,15.310468673706053,15.41312217712402
mps-uncap,0.7,63.571078777313204,22.419624328613303,29.576969146728352
mps-uncap,0.1,23.73412132263183,3.826913833618163,4.054865837097168
mps-uncap,0.2,21.568694114685066,4.646263122558587,4.758260250091563
mps-uncap,0.3,21.419749259948716,6.480667591094957,6.4768981933593786
mps-uncap,0.4,25.400562286376946,8.882565498352049,8.700275421142578
