mode,load,0_efficientnet_b6-8,1_resnet18-32,2_resnet34-16
mps-uncap,0.8,29.224157333374023,8.22746753692627,8.873939514160156
mps-uncap,0.9,43.405771255493164,13.880133628845215,13.854622840881348
mps-uncap,1.0,97.71537780761719,55.0004243850708,36.54026985168457
mps-uncap,0.5,19.379854202270508,5.344867706298828,6.065130233764648
mps-uncap,0.6,21.29077911376953,5.617856979370117,6.564855575561523
mps-uncap,0.7,23.474812507629395,6.479501724243164,7.621288299560547
mps-uncap,0.1,24.045467376708984,4.286527633666992,5.028963088989258
mps-uncap,0.2,20.66648006439209,4.28318977355957,5.112051963806152
mps-uncap,0.3,20.321130752563477,4.2858123779296875,5.160093307495117
mps-uncap,0.4,19.507646560668945,4.96220588684082,5.583047866821289
