mode,load,0_efficientnet_b6-8,1_resnet18-32,2_resnet34-16
mps-uncap,0.8,23.234128952026367,5.476951599121094,6.743669509887695
mps-uncap,0.9,28.08523178100586,6.21795654296875,8.569598197937012
mps-uncap,1.0,31.800508499145508,6.814241409301758,9.995460510253906
mps-uncap,0.5,17.951488494873047,4.443764686584473,5.260944366455078
mps-uncap,0.6,18.313169479370117,4.876613616943359,5.813121795654297
mps-uncap,0.7,20.05624771118164,5.148410797119141,6.231546401977539
mps-uncap,0.1,23.959875106811523,4.224538803100586,4.957437515258789
mps-uncap,0.2,19.606471061706543,4.219293594360352,5.003929138183594
mps-uncap,0.3,18.952369689941406,4.208207130432129,4.998207092285156
mps-uncap,0.4,18.41282844543457,4.227161407470703,5.157232284545898
