mode,load,0_efficientnet_b6-8,1_resnet18-32,2_resnet34-16
mps-uncap,0.8,35.64929962158203,8.708477020263672,12.960433959960938
mps-uncap,0.9,37.105560302734375,8.76617431640625,13.176202774047852
mps-uncap,1.0,35.51125526428223,8.930206298828125,13.66734504699707
mps-uncap,0.5,33.44607353210449,8.405923843383789,12.01629638671875
mps-uncap,0.6,33.83588790893555,8.210897445678711,13.012886047363281
mps-uncap,0.7,34.922122955322266,8.35275650024414,13.185501098632812
mps-uncap,0.1,27.563810348510742,8.057594299316406,10.62917709350586
mps-uncap,0.2,29.84905242919922,8.39996337890625,10.910749435424805
mps-uncap,0.3,28.96857261657715,8.495569229125977,11.528491973876953
mps-uncap,0.4,30.005455017089844,8.4991455078125,12.547016143798828
