mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,55.76383352279662,37.246179580688505,26.54266357421874
mps-uncap,0.9,98.30846309661868,68.32659959793087,66.41411781311008
mps-uncap,1.0,1117.3241138458257,237.31637477874776,423.36106300354004
mps-uncap,0.5,33.349375724792495,15.924611091613768,18.487024307250966
mps-uncap,0.6,37.00657367706302,22.989377975463835,17.970561981201172
mps-uncap,0.7,45.32661437988281,28.57840299606322,17.20465183258057
mps-uncap,0.1,35.50702333450316,9.065732955932612,12.155580520629883
mps-uncap,0.2,38.058848381042544,10.844039916992191,15.349941253662111
mps-uncap,0.3,35.34740209579468,14.169442653656033,17.154581546783447
mps-uncap,0.4,36.21470689773559,14.645862579345696,18.223798274993847
