mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,11.122274398803713,5.47337532043457,4.743814468383789
mps-uncap,0.9,11.342716217041016,5.592584609985352,4.855632781982422
mps-uncap,1.0,12.802362442016602,5.474090576171875,5.06591796875
mps-uncap,0.5,12.914705276489258,5.188393592834473,5.94325065612793
mps-uncap,0.6,11.730337142944338,5.2669525146484375,5.007505416870117
mps-uncap,0.7,11.703014373779297,5.366325378417969,4.586982727050781
mps-uncap,0.1,18.64635944366455,5.193996429443359,6.853342056274414
mps-uncap,0.2,18.781471252441406,5.402278900146484,6.548523902893066
mps-uncap,0.3,14.342308044433594,5.411624908447266,6.456303596496582
mps-uncap,0.4,13.215613365173342,5.387973785400391,6.486654281616211
