mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,69.72074508666992,56.740760803222656,40.04788398742676
mps-uncap,0.9,115.12017250061035,97.13268280029297,93.11366081237793
mps-uncap,1.0,1157.9806804656982,284.2235565185547,459.9003791809082
mps-uncap,0.5,52.931785583496094,20.20430564880371,26.522397994995117
mps-uncap,0.6,38.74087333679199,34.654855728149414,25.81501007080078
mps-uncap,0.7,58.41541290283203,43.58959197998047,21.61693572998047
mps-uncap,0.1,29.054641723632812,6.972312927246094,11.289834976196289
mps-uncap,0.2,36.24367713928223,10.98322868347168,16.326189041137695
mps-uncap,0.3,39.41988945007324,20.69258689880371,24.047374725341797
mps-uncap,0.4,36.783695220947266,19.474267959594727,19.598960876464844
