mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,13.582944869995117,6.696462631225586,6.7195892333984375
mps-uncap,0.9,12.67695426940918,6.618738174438477,5.733489990234375
mps-uncap,1.0,13.791322708129883,6.520986557006836,6.258487701416016
mps-uncap,0.5,17.43149757385254,6.0863494873046875,8.606672286987305
mps-uncap,0.6,19.45018768310547,6.3323974609375,7.056951522827148
mps-uncap,0.7,14.374732971191406,6.501197814941406,6.841421127319336
mps-uncap,0.1,22.846698760986328,6.186723709106445,7.635354995727539
mps-uncap,0.2,22.508859634399414,9.274482727050781,7.393121719360352
mps-uncap,0.3,22.730588912963867,6.467342376708984,7.32421875
mps-uncap,0.4,19.382238388061523,6.648063659667969,7.37309455871582
