mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,78.83071899414062,62.25419044494629,43.58386993408203
mps-uncap,0.9,126.73664093017578,102.56123542785645,97.19228744506836
mps-uncap,1.0,1170.2244281768799,289.806604385376,464.465856552124
mps-uncap,0.5,60.56618690490723,24.984359741210938,30.69329261779785
mps-uncap,0.6,49.772024154663086,39.88933563232422,29.549121856689453
mps-uncap,0.7,69.74434852600098,48.72751235961914,26.23724937438965
mps-uncap,0.1,42.197465896606445,11.574268341064453,17.362117767333984
mps-uncap,0.2,48.29835891723633,16.068696975708008,22.841691970825195
mps-uncap,0.3,48.33841323852539,25.146007537841797,29.014110565185547
mps-uncap,0.4,45.90559005737305,24.507999420166016,24.26600456237793
