mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,9.598851203918457,4.821538925170898,3.944873809814453
mps-uncap,0.9,10.492920875549316,5.267620086669922,4.290103912353516
mps-uncap,1.0,12.158870697021484,5.275249481201172,4.66156005859375
mps-uncap,0.5,9.371519088745117,4.593253135681152,4.353046417236328
mps-uncap,0.6,9.135007858276367,4.567861557006836,4.110574722290039
mps-uncap,0.7,9.574413299560547,4.6111345291137695,3.7860870361328125
mps-uncap,0.1,17.601609230041504,4.809141159057617,6.391763687133789
mps-uncap,0.2,13.544082641601562,4.877328872680664,6.046295166015625
mps-uncap,0.3,12.136697769165039,4.975795745849609,5.947589874267578
mps-uncap,0.4,10.669350624084473,4.778146743774414,4.717350006103516
