mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,32.859134674072266,18.47529411315918,14.05463218688965
mps-uncap,0.9,57.43501186370852,34.976601600647015,25.71558952331543
mps-uncap,1.0,973.2239246368408,114.03746604919438,219.04211044311526
mps-uncap,0.5,20.4193115234375,9.549546241760254,10.842275619506836
mps-uncap,0.6,23.021841049194336,11.292266845703123,10.25533676147461
mps-uncap,0.7,28.064489364624023,14.314675331115723,10.111474990844728
mps-uncap,0.1,19.286918640136722,5.531358718872073,7.340192794799805
mps-uncap,0.2,24.138212203979496,7.125186920166017,9.618234634399414
mps-uncap,0.3,22.061467170715332,8.668303489685059,10.9403133392334
mps-uncap,0.4,22.43187427520752,9.105205535888674,10.856032371520996
