mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,7.555723190307617,3.605365753173828,2.6955604553222656
mps-uncap,0.9,7.277488708496094,3.592967987060547,2.6671886444091797
mps-uncap,1.0,7.662773132324219,3.651857376098633,2.765178680419922
mps-uncap,0.5,7.434368133544922,3.60870361328125,2.6955604553222656
mps-uncap,0.6,7.238149642944336,3.5829544067382812,2.674102783203125
mps-uncap,0.7,7.499933242797852,3.590822219848633,2.7282238006591797
mps-uncap,0.1,7.533788681030273,3.6172866821289062,2.7437210083007812
mps-uncap,0.2,7.603168487548828,3.6122798919677734,2.695322036743164
mps-uncap,0.3,7.479667663574219,3.611326217651367,2.644777297973633
mps-uncap,0.4,7.217645645141602,3.615856170654297,2.714872360229492
