mode,load,0_resnet152-2,1_resnet34-16,2_resnet50-2
mps-uncap,0.8,5.376577377319336,2.8121471405029297,1.9674301147460938
mps-uncap,0.9,10.917186737060547,7.5522661209106445,4.890203475952148
mps-uncap,1.0,578.4614086151123,25.056004524230957,35.5992317199707
mps-uncap,0.5,0.03814697265625,0.04363059997558594,0.043392181396484375
mps-uncap,0.6,0.06508827209472656,0.04649162292480469,0.10323524475097656
mps-uncap,0.7,2.835988998413086,1.4406442642211914,0.6122589111328125
mps-uncap,0.1,0.05996227264404297,0.0514984130859375,0.051021575927734375
mps-uncap,0.2,0.0553131103515625,0.04935264587402344,0.044345855712890625
mps-uncap,0.3,0.051975250244140625,0.04863739013671875,0.04649162292480469
mps-uncap,0.4,0.04935264587402344,0.04792213439941406,0.044345855712890625
