mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,61.2339973449707,15.891313552856445,10.142087936401367
mps-uncap,0.9,58.611154556274414,16.082286834716797,10.707855224609375
mps-uncap,1.0,62.865495681762695,15.44046401977539,10.546445846557617
mps-uncap,0.5,56.25200271606445,14.091968536376953,9.992599487304688
mps-uncap,0.6,58.008670806884766,14.4500732421875,10.113239288330078
mps-uncap,0.7,57.69824981689453,15.785455703735352,10.288000106811523
mps-uncap,0.1,31.354904174804688,10.605096817016602,9.413480758666992
mps-uncap,0.2,35.02225875854492,14.461040496826172,9.341716766357422
mps-uncap,0.3,48.491477966308594,14.109611511230469,9.914636611938477
mps-uncap,0.4,52.08945274353027,14.702558517456055,10.323047637939453
