mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,56.09726905822754,7.691144943237305,8.664131164550781
mps-uncap,0.9,95.20387649536133,11.313438415527344,15.610933303833008
mps-uncap,1.0,346.94182872772217,23.176074028015137,47.26433753967285
mps-uncap,0.5,29.947519302368164,6.343603134155273,4.733920097351074
mps-uncap,0.6,36.1323356628418,6.675004959106445,6.0443878173828125
mps-uncap,0.7,42.436957359313965,6.950736045837402,7.201790809631348
mps-uncap,0.1,24.807214736938477,6.313204765319824,4.570960998535156
mps-uncap,0.2,24.402976036071777,6.284475326538086,4.551172256469727
mps-uncap,0.3,24.496078491210938,6.367683410644531,4.575490951538086
mps-uncap,0.4,28.087377548217773,6.211757659912109,4.667878150939941
