mode,load,0_densenet169-32,1_mobilenet_v3_small-4,2_vgg13-8
mps-uncap,0.8,57.565927505493164,9.808015823364258,6.537199020385742
mps-uncap,0.9,56.82559013366699,10.644245147705078,7.127046585083008
mps-uncap,1.0,59.714627265930176,11.088967323303223,7.82322883605957
mps-uncap,0.5,39.27202224731445,7.026433944702148,5.963730812072754
mps-uncap,0.6,47.55148887634277,7.765817642211913,6.311964988708497
mps-uncap,0.7,52.19566822052002,8.75866413116455,6.401181221008301
mps-uncap,0.1,26.344776153564453,6.574034690856934,4.623508453369141
mps-uncap,0.2,27.709698677062992,6.865501403808594,4.607677459716797
mps-uncap,0.3,31.794095039367676,7.145977020263672,5.490541458129884
mps-uncap,0.4,35.63969135284424,7.135653495788574,5.89442253112793
